Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1ACRCA,2023.07,24525,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Waikato,Actual,
MEIM.SC1ACRDA,2019.05,15999,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2019.06,15474,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2019.07,15362,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2019.08,15320,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2019.09,15284,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2019.10,15253,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2019.11,15519,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2019.12,15616,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.01,15402,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.02,15355,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.03,15706,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.04,15553,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.05,15852,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.06,15467,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.07,15336,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.08,15380,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.09,15364,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.10,15509,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.11,15818,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2020.12,15665,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.01,15219,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.02,15336,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.03,15865,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.04,16142,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.05,16163,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.06,15924,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.07,15612,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.08,15627,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.09,15526,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.10,15629,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.11,15719,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2021.12,15519,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.01,15102,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.02,15149,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.03,15318,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.04,15748,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.05,15866,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.06,15549,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.07,15296,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.08,15188,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.09,15192,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.10,15242,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.11,15190,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2022.12,15030,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2023.01,14715,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2023.02,14867,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2023.03,15179,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2023.04,16036,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2023.05,16005,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2023.06,15801,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACRDA,2023.07,15763,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Bay of Plenty,Actual,
MEIM.SC1ACREA,2019.05,2268,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2019.06,2241,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2019.07,2182,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2019.08,2191,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2019.09,2190,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2019.10,2227,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2019.11,2288,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2019.12,2312,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.01,2322,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.02,2355,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.03,2360,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.04,2215,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.05,2254,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.06,2274,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.07,2235,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.08,2271,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.09,2276,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.10,2364,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.11,2380,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2020.12,2484,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.01,2414,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.02,2482,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.03,2571,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.04,2492,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.05,2462,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.06,2445,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.07,2376,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.08,2376,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.09,2382,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.10,2422,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.11,2471,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2021.12,2458,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.01,2377,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.02,2428,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.03,2434,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.04,2432,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.05,2409,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.06,2395,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.07,2355,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.08,2315,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.09,2281,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.10,2332,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.11,2343,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2022.12,2314,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2023.01,2279,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2023.02,2322,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2023.03,2401,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2023.04,2360,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2023.05,2362,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2023.06,2327,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACREA,2023.07,2307,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Gisborne,Actual,
MEIM.SC1ACRFA,2019.05,8267,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2019.06,7856,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2019.07,7772,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2019.08,7664,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2019.09,7508,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2019.10,7494,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2019.11,8038,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2019.12,8409,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.01,8298,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.02,8585,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.03,8907,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.04,8610,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.05,8610,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.06,8469,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.07,8276,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.08,8221,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.09,8159,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.10,8206,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.11,8385,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2020.12,8543,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.01,8356,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.02,8734,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.03,8912,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.04,8895,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.05,8796,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.06,8712,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.07,8593,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.08,8544,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.09,8561,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.10,8630,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.11,8762,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2021.12,8848,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.01,8611,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.02,8796,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.03,8961,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.04,9037,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.05,8943,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.06,8764,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.07,8469,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.08,8341,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.09,8100,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.10,7968,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
MEIM.SC1ACRFA,2022.11,8283,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,25-29,Hawke's Bay,Actual,
